Title,Company,Location,Apply,Job Description,Date,Company Link
Account Coordinator: Brand (Los Angeles),MikeWorldWide,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/account-coordinator-brand-los-angeles-at-mikeworldwide-3656972433?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=bVusN2YlG3xXfGtrwIju3A%3D%3D&position=2&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/mww-group?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing & PR CORE Position,Six Flags,"Jackson, NJ",https://www.linkedin.com/jobs/view/marketing-pr-core-position-at-six-flags-3643163643?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=A6qV68HetelYlXNbs5VT8A%3D%3D&position=3&pageNum=38&trk=public_jobs_jserp-result_search-card,"This is a seasonal year-round position in the Marketing Division with responsibilities that include building a media library through photo and video content for the park. Editing and producing media content for website, social media, and media outlets. Working various special events throughout the season. This position typically works up to 40 hours per week, with a guaranteed an average 32 hours including weekends/holidays per department needs. The Multimedia Marketing & Public Relations position reports directly to the Marketing Manager in the Marketing Division.Essential Duties And ResponsibilitiesServe as park photographer/videographerFilm and edit b-roll videos for the Public Relations DepartmentFilm, direct, and edit videos for the park’s organic and paid social media channels and websiteFilm, direct, and edit point-of-view videos of coasters and attractions using Go-Pro cameras and other equipmentCooperate with Safety and Operations departments on various photo shootsAssist in graphic design elements for in-park signsParticipate in execution of special events and PRCollect and organize media release formsAssist with website edits and audits throughout the seasonEnforce all park policies and procedures and maintain all Six Flags standardsOverseeing, coordinating and delegating internsOther duties as assignedSkills And QualificationsAdvanced knowledge and skill in Adobe Creative Suite including Premiere, After Effects and PhotoshopComputer literacy in both Mac and Windows operating systemsStrong knowledge of all Microsoft applicationsExcellent skill with various social media platforms with business applicationsAbility to take initiative and manage projects on a deadlineEnthusiastic personality with the ability to engage with guests and team members respectfullyAbility to multitask and make quick decisions in a fast-paced and high-energy environmentExcellent communication skills, both written and verbalAbility to work a flexible schedule including nights, weekends and holidaysLeadership ability with a team oriented approachMust possess a valid driver’s license and a clean driving recordOther Functions: All other duties assigned or necessary to support the park as a whole.Please ensure your resume is attached to your application*Six Flags Entertainment Corporation is the world’s largest regional theme park company with 26 parks across the United States, Mexico and Canada. For more than 58 years, Six Flags has entertained millions of families with world-class coasters, themed rides, thrilling water parks and unique attractions. With a culture built on safety, service, fun and friendliness, integrity, innovation, and results orientation, our mission at Six Flags Great Adventure is to create fun and thrills for all ages.What's in it for you?Free food for Memorial Day, Fourth of July and Labor DayExclusive Rides parties for all employeesScholarship OpportunitiesProfessional DevelopmentComplimentary ticketsIn-Park discounts and more!",2023-06-23,https://www.linkedin.com/company/six-flags?trk=public_jobs_jserp-result_job-search-card-subtitle
Social Media Marketing Specialist,InterCoastal Net Designs,"Ocean Isle Beach, NC",https://www.linkedin.com/jobs/view/social-media-marketing-specialist-at-intercoastal-net-designs-3650996602?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=Mq%2Fz2H81BNleWqyufOgw1w%3D%3D&position=4&pageNum=38&trk=public_jobs_jserp-result_search-card,"Are you a #socialmedia rockstar? Or working in the United States #vacationrental industry? We are #hiring a new full-time Social Media Marketing Specialist to join our ranks with our accredited #digitalmarketing team! Duties include organic posting, paid ads, & strategy focused client meetings. Also assist and learn from the best and most respected #seo team in the VR industry. Interested? Reach out! Full Time Hybrid position but open to remote for the right candidate. Job Description:InterCoastal Net Designs is seeking a skilled, analytical, part-time #socialmediaspecialist to join our ranks with our professional #digitalmarketing team! The Social Media Assistant’s job focuses on increasing brand awareness and conversions for our vacation rental and real estate clients through the effective use of social media outlets. Including but not limited to Facebook, Instagram, Pinterest, LinkedIn, YouTube and Twitter. MUST HAVES (samples shall be requested!):1+ Years Proven Experience in the Meta Ads and Business Manager platform dealing with its many quirks and updates. 1+ Years In Google Analytics Analyzing E-Commerce Conversion Metrics and Traffic Patterns. GA4 experience preferred. Experience with graphic design (Canva, Photoshop, filters, & more)Responsibilities Include:Use social media marketing tools to create organic posting, paid ads, & social media strategy. Must be comfortable working with content marketing concepts, research and execution. Meme Creation - Oh yes, there will be memesRegular direct consultations & marketing meetings via Zoom with clients to go over reports, metrics and trends.Proving ROI with hard numbers through reporting toolsThis position has a heavy focus on ad metrics and analysis. The right candidate must be able to prepare monthly reports for clients and speak to both current industry trends and global shifts on how audiences engage with social media, platform dependent. Analyzing clients’ digital marketing plan and social media strategy and identifying strategic weaknesses and making recommendations for improvements.Research social media trends and updates to inform management of changes that are relevant to the client marketing activities.Set key performance indicators (KPIs) for social media campaigns, such as targets for a certain number of shares or likes and measuring a campaign’s performance against the KPIs. Work with client in-house marketing professionals to develop social media marketing campaigns as needed. Track, tweak, and evaluate paid search strategies. Other responsibilities may include Creating stand alone email campaigns, drip campaigns, event news, and other creative assets to be distributed via the clients email lists. Prior knowledge of email audiences, tagging, and segmentation is preferred. Willingness to also learn SEO from the team to help complete projects as needed for search engine ranking.Assist and learn from the best and most respected #seo team in the VR industry!The ideal candidate will have… The ability to soak up information like a parched sponge!An outgoing personality with the ability to think quickly on their feetAn analytical mind with the ability to evaluate and tweak approaches based on a comprehensive understanding of the clients business' goals.Excellent organization and planning skills to work independently on strategies, as well with a team.Experience with Meta/Facebook Business Manager, Google Analytics (GA4) , Content Management Calendars, Pinterest Content Creator, & SEMrush is very helpfulThe ability to use the words “Strawberry Ice Cream” in your initial correspondence with us to be sure you actually read this (MAJOR bonus points if you do)Prior knowledge of the vacation rental industry is not required. _________________________________________________________________________________________About InterCoastal Net Designs (ICND):InterCoastal Net Designs is a leading digital marketing and web design firm celebrating 20+ years, based out of Ocean Isle Beach, NC and serves clients in the Vacation Rental Industry throughout the United States. Our proven technologies, products and strategies have been driving leading companies within our industry for years. As a company we pride ourselves on the ability to stay ahead of the curve when it comes to marketing technology, always doing what is best for the brands that we manage. Currently we are looking for an individual to join our already successful digital marketing team as a Digital Marketing Specialist and bring value to InterCoastal Net Designs and our managed brands.We do not expect candidates to be able to check all the above boxes, it's your ability to learn, adapt and execute that we are really looking for. Pay is directly related to your experience.If you think you're a good fit, please email your cover letter that explains why you'd like to work for ICND, your resume and your best marketing accomplishment. __________________________________________________________________________________________If you are interested in learning more about this role and applying for this position please submit your resume to the following email address: Diamond Frandsen - Brand Manager : dfrandsen@icoastalnet.com",,https://www.linkedin.com/company/intercoastal-net-designs?trk=public_jobs_jserp-result_job-search-card-subtitle
RETAIL SALES ASSOCIATE - DRINKS & SNACKS,Treasure Island Hotel & Casino,"Las Vegas, NV",https://www.linkedin.com/jobs/view/retail-sales-associate-drinks-snacks-at-treasure-island-hotel-casino-3656872576?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=ttC%2F374pFEarsH%2FTzCh0eA%3D%3D&position=5&pageNum=38&trk=public_jobs_jserp-result_search-card,"It is the primary responsibility of the Retail Sales Associate, under the direction of Store Management, to provide exceptional guest service, utilize Selling Skills guidelines and provide a comfortable shopping environment.All duties are to be performed in accordance with federal, state, local laws, regulations, and ordinances, as well as department and Company policies, practices, and procedures.Principal Duties And ResponsibilitiesGreets all guests in a timely and engaging manner creating a warm and friendly environment.Promotes and maintains the highest level of guest service while anticipating and assessing guests' needs, including asking questions of guests to better understand their needs and finding items to meet their requests.Responds effectively to guest inquiries related to the property the amenities and while providing excellent service.Ensure high levels of customer satisfaction through excellent sales service, from greeting through closing the sale.Consistent active up-selling for all product categories by using Selling Skills training techniques and increasing Units Per Transactions (UPT) and Average Dollar Sales (ADS).Demonstrates and maintains knowledge of merchandise in the stores to make product recommendation that meets customer’s needs as to achieve individual and store selling goals.Reinforces customer’s selection. Invite customers back and thank them by name at every interaction.Follows cash handling and cage procedures in accordance with department and property guidelines.Maintains floor standards and visual guidelines to ensure tidy appearance of sales floor.Assists in preparation of physical inventory or cycle counts.Works in various retail outlets based on business and/or staffing needs.Resolves guest complaints within scope of authority and notifies management and/or Security of all unusual events, circumstances, missing items, or alleged theft.Reports discrepancies, guest needs, and other issues to store management while protecting company assets at all times.Model and consistently follow all company and department established policies and procedures.Performs all other job-related duties as requested.High school diploma or equivalent.Able to effectively communicate in English, in both written and oral forms.Previous cash handling experience in a customer service environment.Previous experience in a similar retail setting.Professional appearance and demeanor.Requisition ID: 2023-14457External Company URL: http://www.circuscircus.comStreet: 2880 Las Vegas Blvd SouthExternal Company Name: Circus Circus Las Vegas Hotel and CasinoOverview (Text Only): It is the primary responsibility of the Retail Sales Associate, under the direction of Store Management, to provide exceptional guest service, utilize Selling Skills guidelines and provide a comfortable shopping environment.All duties are to be performed in accordance with federal, state, local laws, regulations, and ordinances, as well as department and Company policies, practices, and procedures. PRINCIPAL DUTIES AND RESPONSIBILITIES:Greets all guests in a timely and engaging manner creating a warm and friendly environment.Promotes and maintains the highest level of guest service while anticipating and assessing guests' needs, including asking questions of guests to better understand their needs and finding items to meet their requests.Responds effectively to guest inquiries related to the property the amenities and while providing excellent service.Ensure high levels of customer satisfaction through excellent sales service, from greeting through closing the sale.Consistent active up-selling for all product categories by using Selling Skills training techniques and increasing Units Per Transactions (UPT) and Average Dollar Sales (ADS).Demonstrates and maintains knowledge of merchandise in the stores to make product recommendation that meets customer’s needs as to achieve individual and store selling goals.Reinforces customer’s selection. Invite customers back and thank them by name at every interaction.Follows cash handling and cage procedures in accordance with department and property guidelines.Maintains floor standards and visual guidelines to ensure tidy appearance of sales floor.Assists in preparation of physical inventory or cycle counts.Works in various retail outlets based on business and/or staffing needs.Resolves guest complaints within scope of authority and notifies management and/or Security of all unusual events, circumstances, missing items, or alleged theft.Reports discrepancies, guest needs, and other issues to store management while protecting company assets at all times.Model and consistently follow all company and department established policies and procedures.Performs all other job-related duties as requested.Responsibilities/Qualifications (Text Only):High school diploma or equivalent.Able to effectively communicate in English, in both written and oral forms.Previous cash handling experience in a customer service environment.Previous experience in a similar retail setting.Professional appearance and demeanor.",,https://www.linkedin.com/company/tivegas?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Coordinator,High Purity New England,"Smithfield, RI",https://www.linkedin.com/jobs/view/marketing-coordinator-at-high-purity-new-england-3655545345?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=Fe%2B8ZH%2FgieMgEmzeAibVOA%3D%3D&position=6&pageNum=38&trk=public_jobs_jserp-result_search-card,"LOCAL CANDIDATES ONLYRead all the information about this opportunity carefully, then use the application button below to send your CV and application.Marketing CoordinatorDepartment: MarketingReports to: Director of MarketingLocation: Smithfield, RIOverview:Under general supervision; recommends, facilitates, and executes marketing strategies to achieve marketing goals.Responsibilities:Responsible for conception, execution & management of marketing strategies for designated channels.Works with marketing team and marketing manager, as needed, to define creative strategy and success metrics.Communicates creative concepts and key marketing information to in-house and external teams.Manages and traffics all marketing jobs, ensuring timely and cost-conscious project completion.Measures the effectiveness of marketing strategies and reports on campaign effectiveness and recommends adjustments as needed. Prepares reports and presentations to highlight campaign success and metrics.Builds professional relationships with cross-functional partners and senior departmental leadership; ensures timely and effective communication regarding all marketing programs.Other Responsibilities As Instructed By The Marketing Manager.Education & Experience·Bachelor’s degree required·1 to 5 years Industry related marketing experienceSkills & Abilities:Ability to create persuasive and strategic copy that directly supports business objectives.Ability to listen to, understand, and communicate with others by telephone, in written form, electronically, or in person.Analytical skills, with the ability to analyze and interpret data.Ability to identify and seek needed information or conduct research.Excellent organizational and planning skills, with the ability to adjust to shifting priorities.Ability to develop specific goals and plans to prioritize, organize, and accomplish your work.Ability to apply sound judgement to produce appropriate outcomes in a variety of situations, including high volume and challenging situations.Ability to schedule and plan assigned activities so that goals and priorities are achieved.Encourage, build, and maintain mutual trust, respect, and cooperation with others, at all levels. Ability to maintain confidentiality.Ability to operate a computer with relevant software applications.Physical Requirements:Employee is required to sit, stand, walk, and move around the facilities to include indoor and outdoor areas.Must be able to lift 15 pounds.",2023-07-04,https://www.linkedin.com/company/high-purity-new-england?trk=public_jobs_jserp-result_job-search-card-subtitle
Part-Time Client Service Representative,Mars Veterinary Health,"Hollywood, MD",https://www.linkedin.com/jobs/view/part-time-client-service-representative-at-mars-veterinary-health-3656997739?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=6teKdrBd%2FZEVlM8cSmM%2BUQ%3D%3D&position=7&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-11,https://www.linkedin.com/company/mars-veterinary-health?trk=public_jobs_jserp-result_job-search-card-subtitle
Telecommunications Client | Customer Service,Supreme Concepts Inc,"Riverside, CA",https://www.linkedin.com/jobs/view/telecommunications-client-customer-service-at-supreme-concepts-inc-3656804604?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=tjjNOhYJrolqWe%2BtauwPhQ%3D%3D&position=8&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/supreme-concepts-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Client Service Representative,Mars Veterinary Health,"Half Moon Bay, CA",https://www.linkedin.com/jobs/view/client-service-representative-at-mars-veterinary-health-3657210319?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=TC%2BZeoaJyQc6XFWOOG5fgQ%3D%3D&position=9&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-11,https://www.linkedin.com/company/mars-veterinary-health?trk=public_jobs_jserp-result_job-search-card-subtitle
Judicial Assistant,City of Reno,"Reno, NV",https://www.linkedin.com/jobs/view/judicial-assistant-at-city-of-reno-3656836363?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=72WH2Xji3%2FyKspmabhNJPg%3D%3D&position=10&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/city-of-reno?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Excellence Specialist,Siemens Healthineers,"Tarrytown, NY",https://www.linkedin.com/jobs/view/marketing-excellence-specialist-at-siemens-healthineers-3643903133?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=SB50wse3uSz6ZmHKdoAodA%3D%3D&position=11&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-30,https://de.linkedin.com/company/siemens-healthineers?trk=public_jobs_jserp-result_job-search-card-subtitle
Remote Travel Coordinator,Lifes A Dream Travel,"Miami, FL",https://www.linkedin.com/jobs/view/remote-travel-coordinator-at-lifes-a-dream-travel-3656807390?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=od08zHuwXlhHkJMtvgJAMg%3D%3D&position=12&pageNum=38&trk=public_jobs_jserp-result_search-card,"We are looking for Remote Travel Coordinators to join our company, who are passionate about traveling. You will manage travel requirements made for business or leisure and you will provide tourism related services and package tours on behalf of our suppliers. The goal is to keep our clients satisfied and loyal for future services.ResponsibilitiesPlan and sell transportation, accommodations, insurance and other travel servicesCooperate with clients to determine their needs and advise them appropriate destination, modes of transportations, travel dates, costs and accommodationsProvide relevant information, brochures and publications (guides, local customs, maps, regulations, events etc) to travelersBook transportation, make hotel reservations and collect payment/feesUse promotional techniques and prepare promotional materials to sell itinerary tour packagesDeal with occurring problems, complaints or refundsAttend seminars to remain updated with tourism trendsNetwork with tour operatorsSkillsFluency in English; multilingualism is a plusStrong sales skills and commercial awarenessAbility to interact, communicate and negotiate effectivelyBenefitsFlexible SchedulePersonal WebsiteDaily Training AvailablePowered by JazzHR6AzfZVxkEs",,https://www.linkedin.com/company/lifes-a-dream-travel?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Assistant,"Frontier Management, LLC","Los Angeles, CA",https://www.linkedin.com/jobs/view/marketing-assistant-at-frontier-management-llc-3643098937?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=nZtA2GKewG88owijxqvsOA%3D%3D&position=13&pageNum=38&trk=public_jobs_jserp-result_search-card,"Are you looking for a new best friend, card-game companion, or gardening guru? Then consider working with one of our light, bright, and beautiful Assisted Living and Memory Care communities - where our residents are #1 and our team members shine!Marketing AssistantFrontier Management is seeking an outstanding Marketing Assistant to join The Preserve at Woodland Hills Assisted Living & Memory Care community located in Woodland Hills, California. Demonstrated success as a leader in similar settings is required of the Marketing Assistant.Position qualifies for a Performance Based Bonus Program! See below for more detail.Frontier Management's portfolio of communities spans throughout the United States with each community sharing a commitment to superior service and quality lifestyle for our residents within their own unique setting. Frontier's mission is to provide an enriched and meaningful experience for our residents, team members, and community partners. If you are as committed and passionate about serving the needs of our senior residents as we are, we encourage you to apply and experience the Frontier Difference.The Marketing Assistant is responsible for coordinating all on-site sales and move-in efforts under the direction of the Marketing Director. The position will be a crucial resource for successfully supporting seniors and families who are seeking our services as well as ensuring a smooth move-in process. The Marketing Assistant must possess a high level of customer service, self-motivation, and a compassion for Seniors.Primary Duties and Responsibilities:Conducts initial and/or follow up contact with prospective residents and family members, to include phone calls, walk-ins, and requests for information received through the mail or web-based. Assembles all appropriate collateral material for mass mailings, individual correspondence, information packets, floor plans, etc. Follows up on requests for information from current prospects and disseminates information approved by the Executive Director. Maintains database in Lead Tracking (ALF) Nurtures relationships with new and existing prospects to provide a continuation of referrals and to sell the services provided by, including but not limited to Independent Living, Assisted Living and Memory Care senior living. Implements marketing strategies as instructed by the Executive Director and Marketing Director. Assists with the implementation of the marketing plan, which includes participation (as needed) through all phases of the marketing process, special events, promotional strategies, community relationships, presentations, etc. Participates in all areas of marketing activities that are needed to achieve goals set by the Executive Director. Handles mailing of letters, forms and collateral materials, as appropriate in response to the needs of prospective residents and their families. Maintains database of contacts and referral sources in sales software. Completes required forms and follows all procedures deemed necessary to keep database current. Answers phone inquiries. Responds in writing and by e-mail as necessary. Attends and participates in appropriate in-service and department meetings. Generates correspondence as necessary with prospects, and their families, as required to maintain and nurture relationships. Performs clerical duties and assignments deemed appropriate by the Executive Director, including assisting with the completion of required resident documents prior to move in. Other Requirements:High school diploma or equivalent required; Bachelor’s degree in Marketing preferred. Two years of Senior Living experience preferred. Must possess excellent leadership and communication skills, be creative, fun loving and have a caring disposition towards the elderly. The Marketing Assistant must also have a current driver’s license Typing and marketing skills and have a neat, professional, courteous manner and appearance. Ability to pass drug screen and Criminal background check. Willing to work shift assigned, weekends, and holidays. Ability to work independently with minimum supervision; problem solving, conflict management, budgeting. The Marketing Assistant qualifies for a Performance-Based Bonus Program! Frontier Management, LLC has an established Performance Based Bonus program for our community’s Marketing Assistant that incentivizes diligent efforts and outcomes, which positively impact the Company and its future, by striving to control costs, maintain high levels of resident satisfaction and reaching high census targets.Frontier Management offers a competitive salary and a work environment that encourages initiative and fosters respect. Frontier Management, LLC offers medical, dental, vision, life/AD&D, Flexible Spending Account, Short Term Disability, Accident Insurance, Critical Illness Insurance, and Hospital Indemnity Insurance. We also offer a 401(k) plan with a competitive Match program. To discover more about the Frontier Management team, please visit our site at www.frontiermgmt.comEqual Opportunity Employer/ Drug-Free Workplace",2023-06-22,https://www.linkedin.com/company/frontier-management-llc?trk=public_jobs_jserp-result_job-search-card-subtitle
Sports Minded Marketing Associate,Stark LA,"Inglewood, CA",https://www.linkedin.com/jobs/view/sports-minded-marketing-associate-at-stark-la-3640942463?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=yz093SCP%2FftitWwF3QMPEA%3D%3D&position=14&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-07-04,https://www.linkedin.com/company/stark-la?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing & Group Ticketing Coordinator| CURE Insurance Arena,Oak View Group,"Trenton, NJ",https://www.linkedin.com/jobs/view/marketing-group-ticketing-coordinator-cure-insurance-arena-at-oak-view-group-3641026780?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=1ng1TKRFd755yyvbWe51Fw%3D%3D&position=15&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-20,https://www.linkedin.com/company/oak-view-group?trk=public_jobs_jserp-result_job-search-card-subtitle
Client Services,Mars Veterinary Health,"Birmingham, AL",https://www.linkedin.com/jobs/view/client-services-at-mars-veterinary-health-3657203013?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=34Keg5BYFrKULZU15e7Ajw%3D%3D&position=16&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-11,https://www.linkedin.com/company/mars-veterinary-health?trk=public_jobs_jserp-result_job-search-card-subtitle
"Hospitality, Retail or Restaurant Experience",Supreme Concepts Inc,"Riverside, CA",https://www.linkedin.com/jobs/view/hospitality-retail-or-restaurant-experience-at-supreme-concepts-inc-3656808325?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=nEzzonnaGnEPZNSnlKBs4w%3D%3D&position=17&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/supreme-concepts-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
Administrative Assistant/Time Keeper,Fedcap,"Pawtucket, RI",https://www.linkedin.com/jobs/view/administrative-assistant-time-keeper-at-fedcap-3656828095?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=txRdecvdXqPuFSdS7OhENA%3D%3D&position=18&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://uk.linkedin.com/company/fedcap?trk=public_jobs_jserp-result_job-search-card-subtitle
Manufacturing Marketing Assistant Product Manager,Jobot,"Gardena, CA",https://www.linkedin.com/jobs/view/manufacturing-marketing-assistant-product-manager-at-jobot-3655374664?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=Rjc4MS4gAhvNCoXcUl4DRg%3D%3D&position=19&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/jobot?trk=public_jobs_jserp-result_job-search-card-subtitle
Brand Sales Specialist - Sophos,ThinkSecure,"Eatontown, NJ",https://www.linkedin.com/jobs/view/brand-sales-specialist-sophos-at-thinksecure-3656692746?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=rddNIQlDi%2BqxGygx5vrv4Q%3D%3D&position=20&pageNum=38&trk=public_jobs_jserp-result_search-card,"Climb Channel Solutions is seeking a highly motivated and driven Account Executive, Brand Sales Specialist (BSS) who is looking to develop and grow professionally in today’s challenging IT Security industry. As a key member of the North American sales team, the BSS will work with one of our top software vendors who are leaders in the Gartner Magic Quadrant to deliver innovative and advanced security solutions to our channel partner. The BSS works closely with our inside and field sales team to accelerate vendor sales growth, develop strategies & tactics to drive new reseller acquisition, implement reseller enablement programs, and ensure exceptional reseller experiences.We invest in our employees and offer career advancement opportunities, professional development, vendor training & education and the right support to ensure you are successful in your role.Apply Now--We're looking forward to reading your resume!Essential Duties and Responsibilities include but are not limited to:Serve as the subject matter expert on vendor products, services, and processes through training/certifications.Develop and maintain an excellent working knowledge of our Vendor's processes, including partner price methods, deal registrations, up-sell/cross-sell positioning, and quote order function best practicesEngage with the Vendor's field sales teams to align business development activities, understand their needs from Climb as their distributor and ensure collaboration with Climb's field sales team.Work closely with Climb's Marketing team to assist with the development and execution of both Reseller and MSP lead generation campaigns, taking point on lead follow-ups.Conduct/coordinate regular Vendor training, enablement, and certification session for both Climb's field and inside sales teamsClimb Channel Solutions possess a 'make-it-happen' culture where hard work, creativity and success are visible throughout the company up to our CEO. We offer a competitive salary, benefits package and opportunities for continuous professional growth.",,https://au.linkedin.com/company/thinksecure?trk=public_jobs_jserp-result_job-search-card-subtitle
Marketing Specialist,"True North Consulting, LLC(Kansas City)","Lancaster, SC",https://www.linkedin.com/jobs/view/marketing-specialist-at-true-north-consulting-llc-kansas-city-3650995162?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=6tcPinD9TK9s0seKj9y%2BfA%3D%3D&position=21&pageNum=38&trk=public_jobs_jserp-result_search-card,,2023-06-11,https://www.linkedin.com/company/true-north-consulting-llc-kansas-city-?trk=public_jobs_jserp-result_job-search-card-subtitle
Patient Care Assistant,Health Advocates Network,"Ardmore, OK",https://www.linkedin.com/jobs/view/patient-care-assistant-at-health-advocates-network-3656827910?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=5HHCYFHjVeSSVlrBmQzHzQ%3D%3D&position=22&pageNum=38&trk=public_jobs_jserp-result_search-card,,,https://www.linkedin.com/company/health-advocates-network?trk=public_jobs_jserp-result_job-search-card-subtitle
Sports-Minded Customer Service Representative,Mela Group Inc,"Long Beach, CA",https://www.linkedin.com/jobs/view/sports-minded-customer-service-representative-at-mela-group-inc-3656802556?refId=6x%2BiJaL1H1fO6SA1p6nzng%3D%3D&trackingId=cyFx2CbOQ0a8h8ypIM%2BjVA%3D%3D&position=23&pageNum=38&trk=public_jobs_jserp-result_search-card,"Our team is the face of our clients to our customers, and we want their support experience to set new standards, just like our clients’ products do. Our Management and Customer Service team cares for customers by solving problems and scaling solutions, incubating new products and promotional packages, and sharing feedback with the rest of the office to influence company development.We are seeking a Customer Service Representative to join our fast-paced, high-energy, growing company. We are proud of our success in the telecom industry, so come join our team of hard-working, talented professionals!Customer Service Representative JOB SUMMARY:Perform sales functions for existing Combined customers as well as prospects. The agent may need to review the benefits of a customer's existing coverage and to answer any service and claims questions customers may havePerform Sales function and product needs analysis for the marketing campaignsProvide an annual review of existing products as well as a needs analysis for existing customers in areas with no field agent presenceFollow-up calls to customers and prospects within areas that maintain field agent presence to validate contact and perform sales functions if neededProvide information, and or problem-solving techniques for customers' existing productsCustomer Service Representative SKILLS/EXPERIENCE:Good communication and interpersonal skillsAbility to multi-task, talking with customersEffective listening skillsProblem-solvingBusiness senseProfessional demeanorOutgoing and engaging conversation skillsHigh School or equivalent requiredMultiple Language skills are plusPowered by JazzHRr3udeW0qtg",,https://www.linkedin.com/company/mela-group-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
