JobId,Title,Company,Location,Apply,JobDescription,Date,Skills,Salary,CompanyLink
3668173801,"Entry Level Community Outreach Coordinator","Ultimate Charities","Virginia Beach, VA",https://www.linkedin.com/jobs/view/entry-level-community-outreach-coordinator-at-ultimate-charities-3668173801?refId=ME%2FI2bHuMbBH3FJX0%2FWAng%3D%3D&trackingId=hrOdvHMrzZTGrwJpLn2%2B6Q%3D%3D&position=13&pageNum=33&trk=public_jobs_jserp-result_search-card,"The Entry Level Community Outreach Coordinator is an integral part of our client’s Marketing & Communications division. You will have the opportunity to network with corporate clients, community partners, and consumers alike. You will develop public relations campaigns specific to our client’s target markets and act as a liaison between corporations and consumers.Responsibilities Of The Entry Level Community Outreach Coordinator Interact face-to-face with consumers in targeted markets to ensure consistent communication and promotion of client campaigns.Direct product distribution for qualified consumers and act as main consumer contact at on-site public relations campaigns.Process orders, distribute items, communicate weekly with participants, and conduct promotional and public relations outreach to connect the client’s program to more community members in need.Partner with the director of public relations to develop and implement public relations strategies to promote products and programs.Oversee the collection and maintenance of participant data to meet reporting requirements.Assist with market research and community out reach in potential site communities.
Requirements Of The Entry Level Community Outreach Coordinator Experience with event marketing, field marketing or public relations campaigns, telecommunications, product demonstrations, communications, public relations, sales, event planning/event coordinating, or brand promotions an asset.Volunteer experience or experience with charities and community involvement a huge plus.Strong communication skills are a must.Able to work in a fast-paced environment with diverse groups of people.A desire to develop leadership skills and impact your community with public relations and communications strategies and vision.
Powered by JazzHRR3fG09Rxjc",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173804,"Full Time Event Assistant","Ultimate Charities","Knoxville, TN",https://www.linkedin.com/jobs/view/full-time-event-assistant-at-ultimate-charities-3668173804?refId=XHEVFr48tasdRPF820SOdA%3D%3D&trackingId=G%2FIcX39LYIrdrALSqiVA%2BA%3D%3D&position=12&pageNum=26&trk=public_jobs_jserp-result_search-card,"The Event Assistant is in charge of managing event details on the day of the event to ensure a smooth operation and an exceptional customer experience. The best event representatives are enthusiastic about interacting with the public and providing information about the clients and programs we represent. If you're self-motivated, dependable, and enjoy meeting new people, this is the job for you!Responsibilities Provide details about the charity and its programs.Maintain a thorough understanding of charitable accomplishments, on-site projects, statistics, fundraising terminology, and sponsorships.Make new target audiences aware of your event and retail presentations.Meet sponsorship and donor retention targets.
Qualifications Positivity and professionalismExcellent verbal communication skillsAbility to establish rapport with clientsPrioritizing and multitasking skillsA very outgoing and social personality
Benefits Unlimited career advancement opportunitiesHands-on paid trainingA fast-paced, fun work environment
Powered by JazzHRu50MfIhOrh",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173805,"Training Manager","Ultimate Charities","Alexandria, VA",https://www.linkedin.com/jobs/view/training-manager-at-ultimate-charities-3668173805?refId=9AnWdvPhVq%2F7lME2ILLZNA%3D%3D&trackingId=uIFeJ6kyik9%2Fzgm34CZL5A%3D%3D&position=16&pageNum=24&trk=public_jobs_jserp-result_search-card,"We are seeking an entry level Training Manager to help us create a cohesive workforce that understands how to work efficiently and meet company goals. You will work closely with department managers to identify training needs and develop training strategies and programs to meet those needs. Once the programs are approved, you will oversee their implementation and ensure the staff incorporates the training subjects into their daily routine. You will also evaluate the long-term outcomes of the training sessions and make adjustments to future trainings if necessary.Training Manager Duties and Responsibilities Assess current operational procedures and identify skills or knowledge gapsCollaborate with department managers regarding instruction and training planningDesign and develop comprehensive programs for training, including training aids and materialsOrganize and oversee in-house training sessionsEvaluate the effectiveness of training courses and make adjustments when necessaryProvide summary reports to management, outlining the impact of training on employee skills and corporate goalsMaintain a database of curriculum, materials, and personnel training records
Training Manager Requirements And Qualifications Bachelor’s degree in human resources, education, or other related fieldFamiliar with both traditional and modern job training methods, trends and techniquesProficient in Microsoft OfficeOutstanding communication and organizational skills
Powered by JazzHRRwdDpv2iP8",,"Communication, Training Management",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173806,"Junior Marketing Communications Coordinator","Ultimate Charities","Herndon, VA",https://www.linkedin.com/jobs/view/junior-marketing-communications-coordinator-at-ultimate-charities-3668173806?refId=sFIrMX2jka1q5ya%2Fy5B7Zg%3D%3D&trackingId=Cc4OZl1z4Lpeb2aOUxNMXw%3D%3D&position=8&pageNum=9&trk=public_jobs_jserp-result_search-card,"We are looking for a resourceful and innovative communications professional with a passion for public relations to join our successful marketing firm. Our rapidly-growing firm works with local leaders and corporations alike, supporting each client’s specific public relations and marketing goals by providing tailored marketing services at a fraction of the cost.Due to our unprecedented growth this year, we are in immediate need of six employees to help build relationships with clients and serve as the face of our client’s prestigious brands. You will have the opportunity to work with some of the largest corporations in the country, revitalizing our existing strategies to keep their businesses dynamic, current, and cutting-edge.Not sure if you're qualified? Relax! This is an entry-level position!No experience is necessary and we welcome new graduates and professionals looking for a career change. We provide full training with a national manager that will help you reach your goals and go beyond your potential.Responsibilities of the Junior Marketing Communications Coordinator:  Effectively communicate directly with clients’ consumers to establish a positive brand image to the public. Assist the Public Relations and Marketing Manager in creating Public Relations campaigns that align with each client’s corporate objectives, increase clients’ market brand share, and maximize sales. Serve as a consultant and liaison between consumers and corporate clientele to resolve communications issues and articulate key brand messages. Assist in campaign setup and breakdown, handle client and company merchandise and campaign materials, and coordinate the transition of marketing campaign materials as necessary.
Qualifications of the Junior Marketing Communications Coordinator:  Degree or related experience in Public Relations, English, Communications, Business Administration/Business Communications, Marketing, and related fields an asset Must be able to communicate fluently in English Ability to develop new and innovative public relations and communications strategies to suit a variety of audiences Strong communication skills, both written and verbal, with ability to articulate complex messages A positive attitude and ability to work both individually and in a team environment Excellent organizational skills with ability to multitask and handle multiple priorities
Powered by JazzHR2dafwmynOk",,"Business Communications, Communication, Marketing Campaigns, Marketing Communications, Organization Skills, Press Releases, Product Marketing, Public Relations, Skilled Multi-tasker, Strategic Communications",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173807,"Assistant Brand Manager","Ultimate Charities","Falls Church, VA",https://www.linkedin.com/jobs/view/assistant-brand-manager-at-ultimate-charities-3668173807?refId=4HeLmBv1fqc21Qma%2BdAfFg%3D%3D&trackingId=or4mfmlZoSVAA6jQvAWH%2Fw%3D%3D&position=13&pageNum=14&trk=public_jobs_jserp-result_search-card,"The Assistant Brand Manager is an important member of the marketing and advertising team. The position is considered entry level and will begin during training, which will include a thorough overview of basic marketing strategy, direct advertising, promotional techniques, visual merchandising, and consumer market research. After completing the program successfully, an individual would be considered a team lead in the marketing department. The Marketing Assistant at the entry level reports directly to the Executive Marketing Manager.Responsibilities: Assisting in the daily development and growth of assigned campaignsAssisting with customer acquisition and retention effortsManaging the needs of external customers expertlyDeveloping strong interpersonal and leadership abilitiesRetail promotional campaigns are used to increase sales.Increase brand awareness through local events and experiential marketing.Customer interaction and communication
RequirementsThe campaigns' personalized focus is not only a refreshing alternative to more general mass sales and marketing strategies, but it is also responsible for the company's unprecedented growth and stability. The management team takes pride in recognizing outstanding performance, integrity, and a winning attitude for ongoing internal promotions. If you have a passion for marketing, sales, or retail and would like to learn how to manage the various aspects of a business, this position could be a great fit for you.Powered by JazzHRrXud7i2D6w",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173835,"Fraud Support Associate","DraftKings Inc.","Boston, MA",https://www.linkedin.com/jobs/view/fraud-support-associate-at-draftkings-inc-3668173835?refId=uiGahxEFllWkJahAgEL9SQ%3D%3D&trackingId=7KVR6OoYxs8h1KijPrAVYQ%3D%3D&position=15&pageNum=32&trk=public_jobs_jserp-result_search-card,"At DraftKings, we're inspired by our shared passion for developing creative solutions to complex challenges and empowering the people around us to do their best work. We are industry leaders in the digital entertainment and technology space and are propelled by constant curiosity and diverse perspectives.What you'll do as a Fraud Support Associate: Monitor and analyze daily alerting, flag and escalate any potential fraud activities and take necessary immediate actions to mitigate losses.Review player deposits and withdrawal transactions for potential fraud.Monitor and escalate suspicious activities associated with money laundering (including, but not limited to, tax evasion, fraud, and terrorist financing)Assist management and internal teams with ad hoc requests and additional fraud reviews as needed. Ensure compliance with anti-money laundering, including KYC requirements and gaming regulations.
What you'll bring: At least 1 year of relevant experience.A bachelor's degree in a related field will be considered an asset. Understanding of gaming and payment processes.Self-motivated, analytical thinker with exceptional attention to detail.Investigative curiosity with strong organizational skillsExperience in SQL is preferred, but not required.Competence with Zendesk & Microsoft Office product suite. Intermediate Excel skills are preferred but not required.Ability to work potential days, nights, and weekends.Ability to become licensed in multiple jurisdictions.
Join Us!Our teams are fueled by innovation. We are looking ahead, building what’s next, and continuously reinventing the industry. We’re a publicly traded (NASDAQ: DKNG) technology company headquartered in Boston, with teams around the world and an expanding global presence.We strive to create a place where all feel safe, empowered, engaged, championed, and inspired. DraftKings is proud to be an equal opportunity employer. This means we do not tolerate discrimination of any kind and are committed to providing equal employment opportunities regardless of your gender identity, race, nationality, religion, sexual orientation, status as a protected veteran, or status as an individual with a disability.Ready to build what’s next? Apply now.As a regulated gaming company, you may be required to obtain a gaming license issued by the appropriate state agency as a condition of employment.The US hourly rate for this full-time position is $19.34 - $29.01, plus bonus, equity, and benefits as applicable. Our salary ranges are determined by role, level, and location. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position across all US locations. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range and how that was determined during the hiring process.",,"Analytical Skills, Anti-Money Laundering, Communication, Evasion, KYC Verification, Organization Skills","$19.34/hr - $29.01/hr (from job description)",https://www.linkedin.com/company/draftkings-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173843,"Entry Level Marketing Associate","Mehvya Alliance Inc.","Bellevue, WA",https://www.linkedin.com/jobs/view/entry-level-marketing-associate-at-mehvya-alliance-inc-3668173843?refId=sFIrMX2jka1q5ya%2Fy5B7Zg%3D%3D&trackingId=T6D2Za3OnhELWJ7sqL%2BeKA%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card,"Mehyva Alliance is an innovative Marketing firm in Seattle. Our company continues to outgrow our competition and thrive when no other businesses are willing to work hard. Not only do we pride ourselves on building top-notch specialists in the Marketing and Promotions field, but we also care about personal growth. We are looking for candidates who are tired of working the same hours and looking to shake things up in their professional life. Our firm is a team full of experts ready to train someone looking to develop their marketing skills and increase their business knowledge. No experience? No problem. We teach from the ground up!The Ideal Candidate for the Marketing Associate Position: Wants to shadow all operations and duties of a trainer/leader or manager in the office.Offers creative ideas and design promotions to offer new specials to the customers.Someone who is goal-oriented and can contribute goals to better the companies operations.Someone with integrity while handling personal customer information.Can demonstrate organizational skills and understand the knots and bolts of the daily marketing process.
Entry Level Marketing Associate Responsibilities: Conduct all marketing using the face-to-face approach with the customers provided by the client. Participate in weekly conference calls with other Marketing Associates in different markets to gather new ideas for the team.Track daily office and personal goals and revenue.Understand daily goals for the team and offer tips, tricks, and coaching guides if available.Get familiar with personal duties given by upper-level management to contribute to the team effort.
Skills Desired: A degree in Marketing, Communications, Business Management, or a related field.Excellent Interpersonal, Research, and Time Management Skills.Experience in coaching or training.Leadership Experience.
Powered by JazzHRZv28EZZYkZ",," ",,https://www.linkedin.com/company/mehvya-alliance-inc?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173908,"Remote Event Coordinator","Feyer and Associates","Connecticut, United States",https://www.linkedin.com/jobs/view/remote-event-coordinator-at-feyer-and-associates-3668173908?refId=fS5Un%2FmkNvYu7Nz00ce0nw%3D%3D&trackingId=4siUyxwwR6XTm0Buclp9cQ%3D%3D&position=21&pageNum=15&trk=public_jobs_jserp-result_search-card,"This is a remote position. We are searching for highly self-motivated and entrepreneurial-minded people who will benefit from creating a flexible work schedule that has the potential to give the life-work balance you've always wanted. Work around family commitments and have time for your passions. Live where you want and say goodbye to commuting.About UsIt is an independent contractor opportunity (1099); all compensation is from the profits from sales. The Role Requires You To:Follow a turn-key business model and strategy.Identify and develop niche target markets. Research, plan, and present a quote to clients Work directly with suppliers 
Key Skills Required: Professional phone and email communication.No experience necessary we will train you. The ability to work independently with full support of a team and trainingsNeed a laptop or smart phone and WI-FI 
Employment Type Full-time or Start Part-time.Powered by JazzHRhZux8PXO8H",," ",,https://www.linkedin.com/company/feyer-and-associates?trk=public_jobs_jserp-result_job-search-card-subtitle
3668173973,"Assistant Brand Manager","Apex Solutions Inc. TN","Cleveland, TN",https://www.linkedin.com/jobs/view/assistant-brand-manager-at-apex-solutions-inc-tn-3668173973?refId=j4gigZksfQWh6bcvv2WhaA%3D%3D&trackingId=LNmiCNSDh45uihShU7mU%2Fg%3D%3D&position=9&pageNum=19&trk=public_jobs_jserp-result_search-card,"The Assistant Brand Manager is an integral element of the marketing and advertising team. The position is considered entry level and will begin during training, which will cover a complete overview of basic marketing strategy, direct advertising, promotional strategies, visual merchandising, and consumer market research. After successfully completing the program, an individual will be designated a team lead in the marketing department. The entry-level Marketing Assistant reports directly to the Executive Marketing Manager.Responsibilities: Assisting with the daily creation and growth of assigned campaignsassisting with customer acquisition and retention initiativesManaging the needs of external consumers expertlyRetail promotional strategies are used to increase sales.Boost brand exposure through local events and experiential marketing.Interaction with and communication with customers
What We’re Looking For: Can work effectively in a fast paced and pressurized environmentGreat tactical skills, ability to be flexible and react quickly to changing situationsAbility to build and maintain effective collaborative relationshipsPositive attitude, will-do-can-doHigh competitive spiritResults orientated, winning mentality, and a strong will to succeed
Powered by JazzHRW66X24S2uV",," ",,https://www.linkedin.com/company/apex-solutions-inc-tn?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174273,"Administrative Assistant - Research","Shriners Children's","Sacramento, CA",https://www.linkedin.com/jobs/view/administrative-assistant-research-at-shriners-children-s-3668174273?refId=0Z41AeV3063DGV0%2F510ErA%3D%3D&trackingId=9IDx3D%2Bn9xzu4YsVfAEfVg%3D%3D&position=24&pageNum=38&trk=public_jobs_jserp-result_search-card,"You can make a difference in a child’s life. Shriners Hospital is the largest provider of pediatric sub-specialty orthopedic and burn care in Northern California and is recognized by US News and World Report as a top pediatric hospital in the country.Shriners Children’s Hospital is an organization that respects, supports, and values each other. We are engaged in providing excellence in patient care, embracing multi-disciplinary education, and research with global impact. We foster a learning environment that values evidenced based practice, experience, innovation, and critical thinking. Our compassion, integrity, accountability, and resilience defines us as leaders in pediatric specialty care for our children and their families.SHCNC offers a competitive salary and benefit package, including medical, dental, vision, disability, retirement, health savings account (HSA), paid time off, pet insurance, continuing education and professional development opportunities. Other considerations include free parking, team-approached interdisciplinary care, friendly environment and the satisfaction that our patients are receiving the best care available.The Administrative Assistant provides key support to the Director of Research and Research Administrative Manager, as well as support to Principal Investigators and laboratory personnel. Responsibilities include word processing, transcription, minutes, scheduling, heavy phones, maintenance of files and record keeping systems, ordering supplies, as well as other general office duties. In addition to processing reimbursement requests, maintaining personnel roster, coordinating visits/travel of candidates and personnel, setting up of meetings both on-site and offsite, arranging group dinners and organizing seminars/meetings. The assistant will also help with grant submissions, proofing, reading proposal, and editing.This position is full time, non-exempt and benefits eligible. The pay range for this position is $26.52 - $39.78/hour. Compensation is determined based on years of experience and departmental equity.This is not an all-inclusive list of this job’s responsibilities. The incumbent may be required to perform other related duties and participate in special projects as assigned.RequiredMust have the skill to analyze data, problem solve and communicate effectively and tactfully in both written and oral forms.PreferredTwo years experience in Executive Level or Senior Executive support in a hospital or university setting.",," ","$26.52/hr - $39.78/hr (from job description)",https://www.linkedin.com/company/shriners-childrens?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174691,"Assistant Event Manager","Ultimate Charities","Fairfax, VA",https://www.linkedin.com/jobs/view/assistant-event-manager-at-ultimate-charities-3668174691?refId=mZbul3Hh%2BFaD%2FRCKxwq5Rg%3D%3D&trackingId=AyTzd6F64Jb%2BinrNjk8LeQ%3D%3D&position=21&pageNum=17&trk=public_jobs_jserp-result_search-card,"We are looking for an experienced and creative Event Manager to join our team. As an Event Manager at our company, you will be responsible for organizing and coordinating fun events.We are expecting you to be very well-organized and competent in vendor management. Communication skills, good time management and attention to detail are a must!Event Manager duties and responsibilities Understand requirements and details of each eventUnderstand clients' needs and wantsMeet with clients and coordinate with them regularlyHire, train and oversee personnelEvaluate personnel and provide reportsManage all event operations Stay within the budgetCarefully oversee event happeningsOffer solutions to resolve problems in a timely mannerEvaluate event’s success and submit reports
Event Manager Requirements And Qualifications Proficient in MS OfficeSense of ownership and pride in your performance and its impact on company’s successCritical thinker and problem-solving skillsTeam playerGood time-management skillsGreat interpersonal and communication skillsDegree in hospitality management, public relations or relevant field is preferred
Powered by JazzHRonMSaFl2Es",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174692,"Marketing Manager - Entry Level","Ultimate Charities","Arlington, VA",https://www.linkedin.com/jobs/view/marketing-manager-entry-level-at-ultimate-charities-3668174692?refId=eYenvacoRm21mjf%2Frrnm1g%3D%3D&trackingId=2AdXG3RyoO5x24GXD0nIbg%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,"We are currently seeking an ambitious marketing manager with a track record of exceptional, transformative management practices. In this role, you will increase productivity, inspire and motivate junior employees, and optimize our company's market share. You will have tremendous opportunities to develop innovative policies and campaigns that shape the future of our organization. Candidates for this role will be creative, charismatic, knowledgeable, and exceptionally well-versed in the latest sales and marketing techniques as well as tried-and-true practices.Marketing Manager Duties and Responsibilities Oversee day-to-day sales, monitoring, and forecasting to better understand the marketContinually assess our marketing techniques and their efficacy in affecting salesStay up-to-date on current market trendsWork collaboratively with the sales team to assess current projectionsOwn ultimate responsibility for successfully meeting or exceeding sales goalsCollaborate with marketing team to creatively reach more potential customersTake calculated risks to increase profitability and brand recognitionWork in a hands-on fashion, building the team, provide motivation and inspirationSet the precedent for excellence through leading by exampleCultivate and deepen client relationships and partnerships that add value
Marketing Manager Requirements And Qualifications Bachelor's degree in business or related field is preferredTransformative approach to leadership that inspires and empowers othersAware of the latest market trends and shifts, as well as projections for the futureEvidence of ability to innovate and implement change successfullyExceptional communication and presentation skillsAble to be persuasive and procure buy-in from upper managementSolid computer skills and awareness of web-based marketing and social mediaDriven and committed to success while maintaining integrity
Powered by JazzHRCD7zrugbwV",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174694,"Marketing Assistant - Entry Level","Ultimate Charities","Reston, VA",https://www.linkedin.com/jobs/view/marketing-assistant-entry-level-at-ultimate-charities-3668174694?refId=XugHMxIXn3%2FgbhB0qW02ww%3D%3D&trackingId=PS%2FEoJWdJb%2BjZS5oxp2Rvg%3D%3D&position=21&pageNum=10&trk=public_jobs_jserp-result_search-card,"We are seeking an Entry Level Marketing Assistant to join our team! You will be responsible for gathering and analyzing key market information, as well as identifying areas of improvement to increase company revenue and brand.Responsibilities: Conduct market research to determine potential of products and servicesPerform analysis of market strengths, weaknesses, opportunities and threatsDevelopment and implement innovative marketing campaignsTranslate complex data into simple graphs and textCompile and present data for other departments
Qualifications: Previous experience in market research or other related fieldsFamiliarity with quantitative and qualitative data collectionStrong analytical and critical thinking skillsStrong communication and presentation skillsAbility to work well in teams
Powered by JazzHRQNXMUpUACP",," ",,https://www.linkedin.com/company/ultimatecharities?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174708,"Entry Level Marketing Assistant","Horizon Enterprise","Chino, CA",https://www.linkedin.com/jobs/view/entry-level-marketing-assistant-at-horizon-enterprise-3668174708?refId=fS5Un%2FmkNvYu7Nz00ce0nw%3D%3D&trackingId=EyMSe8rWp7L6NllcAm1zZA%3D%3D&position=7&pageNum=15&trk=public_jobs_jserp-result_search-card,"The Horizon Enterprise is seeking entry-level professionals to conduct market research and develop marketing and sales tactics to help our clients maintain their leadership in their industries. Our Entry Level Marketing Assistant roles are unlike most other companies. At Horizon Enterprise we provided our entry-level professionals with the same opportunities and same hands-on training that is provided to our experience / senior-level associates with the goal of transitioning them from our Entry Level Marketing Assistant position into a Management role.Individuals with a hospitality or retail background have in the past shown proven success in our company, therefore, it is a definite plus if you can provide these skill sets on your resume!Entry Level Marketing Assistant Responsibilities: Provide excellent customer service both in the office and during off-premise sitesCultivate and maintain business relationships in the communityAssist with processes such as quote/contract generation for potential new leadsSupport customer engagement through direct sales strategiesStay up to date on clients product offerings and new sales tacticsAttend daily meetings - attendance is required
Entry Level Marketing Assistant Qualifications: Majoring in Marketing, Management, Communications or BusinessPossess effective communication, analytical and problem-solving skillsLikes to work independently, part of a team or demonstrates leadership potentialStrong work ethic and desire to learnThe ability to work at least 35 hours/ week with potential weekends/nights
Powered by JazzHRYkoAPaXUe1",," ",,https://www.linkedin.com/company/horizonenterprise?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174725,"Business Development Executive",Terrayn,"Denver, CO",https://www.linkedin.com/jobs/view/business-development-executive-at-terrayn-3668174725?refId=eYenvacoRm21mjf%2Frrnm1g%3D%3D&trackingId=D6GKVB1F5ZJOTY2w4Z0jlg%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,"Terrayn is a growth-minded marketing technology company focused on helping brick and mortar businesses serve more people in their local communities. With primary focus on the retail cannabis industry, we are looking for a true “hunter” in the Business Development Executive role to help us expand into new industries and verticals. Are you driven, self-motivated, and have a passion for growth in an exciting Sales role? Terrayn would be happy to speak with you about our inside sales position!As a Business Development Executive you are responsible for developing growth in the company through increased sales and customer acquisition. In this role you will identify and pursue new business opportunities, generate leads, conduct sales presentations and close deals.You will analyze customer and industry problems to find the best solutions for our clients, increase brand awareness and provide the company with valuable information for future strategy and product development.Compensation Structure:Base Salary ($40,000 - $60,000 annually) + Commission (OTE: $85,000 - $120,000+ annually)This position can be remote in all states (excluding MA and CA).Job Responsibilities: Identify and prospect potential clients or business opportunities through various channels, including online research, networking, and referralsBuild and maintain a strong pipeline of leads, conducting outbound calls, emails, and meetings to initiate and nurture relationshipsWork closely with decision makers to understand their business to craft the most effective marketing solutions to meet their growth and revenue targetsDevelop and deliver persuasive sales presentations, product demonstrations, and proposals to potential clientsNegotiate and close sales deals, ensuring optimal terms and conditions for both the company and the clientMeet and exceed sales targets, consistently achieving revenue and growth objectives.Collaborate with cross-functional teams, including marketing, product development, and customer success, to ensure effective communication and seamless execution of sales strategiesConduct thorough market research to identify trends, competitor analysis, and opportunities for business growthProvide regular reports and updates on sales activities, pipeline status, and market insights to the management teamEvaluate the effectiveness of business development strategies and make appropriate adjustments to ensure continuous internal improvementStay current with industry trends and business concerns to better understand client's needs and improve the service offeringsOther duties as assigned
Experience and Qualifications: Previous experience in a B2B business development or sales role, preferably in the marketing industryStrong knowledge of marketing concepts, strategies, and industry trendsProven track record of meeting or exceeding sales targets and driving business growthExcellent communication, negotiation, and presentation skillsAbility to build and maintain relationships with key decision-makers and stakeholders.Strong problem-solving and decision-making abilitiesEntrepreneurial mindset; self-motivated, proactive, and results-orientedRelentless persistence in a competitive marketplacePrioritizing, time management, and organizational skillsProficiency in using CRM software and other sales productivity tools
A few points about why it’s great to work at Terrayn: Competitive Pay + Commission PlanPaid Vacation, Personal and Sick Time + Paid HolidaysHealthcare Benefits (Health, Vision + Dental) and FSA/HSA optionsDisability and Life Insurance offering401k plan offeringProfessional CoachingRecognition and opportunity for quick advancementWorking with a motivated and dedicated teamHaving a job with a purpose and making an impact every day...and more!
Please submit a cover letter with your resume. We can't wait to meet you!Learn more at www.terrayn.com.All employees must be authorized to work in the United States. Terrayn provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, Terrayn complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities.Powered by JazzHRMFLT000OIf",," ",,https://www.linkedin.com/company/terrayn?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174806,"Client Services Associate","Status Solutions","Eagan Park, GA",https://www.linkedin.com/jobs/view/client-services-associate-at-status-solutions-3668174806?refId=uiGahxEFllWkJahAgEL9SQ%3D%3D&trackingId=wXhJ2utkkdg6rlSnrV3FHw%3D%3D&position=21&pageNum=32&trk=public_jobs_jserp-result_search-card,"At Social Status Solutions, we value our partnered clients and share their vision of growth. Our success in creating these long-lasting promising business relationships is due to our dedicated Client Services and Customer Service Team. Their determined efforts in providing our clients with excellent customer service has overall improved the quality of our client relations. With our client’s upcoming expansion, we are looking to extend our Client Services and Customer Service Team. If you are team-spirited, share a passion in cultivating relationships, and have a desire to assist others, then the Client Services Associate role was made for you!Responsibilities of a Client Services Associate:  Establish and maintain long-lasting business and client relationships Identify, troubleshoot, and provide clients with resolutions to their issues and concerns Maintain open communication between our clients, their consumers, and our Client Services Associate Team Utilize product knowledge to upsell products and services as needed and assist our sales team in new client acquisitions Provide clients with an individualized purchasing experience and utmost customer service Coordinate with sales team to ensure process orders are completed and installation dates are set Document client’s contact information, ensure their purchase order is correct, and submit all information accordingly to our Senior Client Services Associates Collaborate with fellow Client Services Associates, and other Customer Service and Sales team members that all sales targets are met 
The Ideal Candidate as a Client Services Associate:  High School Diploma or equivalent certification required Bachelor’s Degree in Business Administration, Communications, Marketing, or other related fields preferred 1-3 years of experience working in Client Services, Customer Service, Hospitality, Sales, or other related fields preferred People-oriented and passionate about building relationships Charismatic and personable demeanor that transpires to fellow Client Services Associates and other Customer Service team members Results-driven and self-motivated to improve interpersonal skills Practices active listening and is empathetic to client’s concernsSolution-oriented and takes initiative in resolving unexpected challenges
Powered by JazzHR7h6yd7vBti",," ",,https://www.linkedin.com/company/status-solutionsinc?trk=public_jobs_jserp-result_job-search-card-subtitle
3668174810,"Client Services Representative","Status Solutions","Atlanta, GA",https://www.linkedin.com/jobs/view/client-services-representative-at-status-solutions-3668174810?refId=YmBoUXaAP67EPjdIXRT%2B1g%3D%3D&trackingId=w07reLMvK734fjXRHZOyyw%3D%3D&position=18&pageNum=36&trk=public_jobs_jserp-result_search-card,"Do you enjoy working with people? Are you looking for an opportunity to challenge yourself and learn new skills? If you answered yes to these questions then you may just be the person our firm is looking for! We are actively searching for a dedicated Client Services Representative to add to our diverse team of professionals.Our company works as the “middle man” for our clients - we connect them with their target audiences and generate revenue through reliable brand advertising and client-facing. Many years of success working with clients all over the country has led us to the world's leading providers of technology and communications services. Through our partnership, we have been able to foster a culture built around our principles, which define how we approach interactions with our employees, customers, and communities and affect every element of our organization.As a Client Services Representative, you'll be in charge of your own professional development. To help maintain our high standard to an excellent customer experience, you'll use your unique abilities, desire for growth, and customer service skills and will be responsible for the following: Using targeted marketing lists to identify and pursue new sales leadsProviding customers with products and solutions that help to simplify and organize their livesProcessing sales orders, order changes, installation dates, and cancellationsProviding product sales and support to customers, other Customer Services Representatives, as well as our outside sales teamCompleting tasks including building marketing campaigns, attending live events, and following up on customer enrollments  Excelling in a team-based, competitive environmentWorking with the account team on growth and retention of client accounts
Requirements of the Client Services Representative: A high school diploma or GED equivalent is required0 – 3 years of experience working in customer service, sales, retail, or hospitality industriesConsistently reliable transportationAbility to communicate effectively, actively listen, and problem solveAbility to work well individually and in a team environmentStrong sales and closing skills and the ability to overcome objections
Powered by JazzHRdmTbWbu9v3",," ",,https://www.linkedin.com/company/status-solutionsinc?trk=public_jobs_jserp-result_job-search-card-subtitle
